DQAID,WID,TSN,T7_1,T7_2,T7_3,T7_4,T7_5,T7_6,T7_7,T7_8,T7_9,T7_10,T7_11,LAST SYNC DATE
3318103499,10075605,1,5,1,1,5,2,1,1,5,2,2,2,26/10/2018,
3315172734,10007184,1,3,1,1,5,1,2,3,11,2,1,2,29/12/2017,
3315767364,10007831,1,5,1,1,9,1,6,3,11,2,2,2,02/05/2018,
3315155384,10008878,1,2,1,1,4,2,1,1,1,1,2,2,29/12/2017,
3315519486,10008504,1,2,1,1,9,1,6,1,5,2,1,2,18/04/2019,
3315164857,10007933,1,3,1,1,4,1,1,1,4,2,,,03/02/2018,
3315381852,10025727,1,6,1,1,4,2,1,3,12,2,2,2,17/04/2019,
3315873831,10029025,1,3,1,1,9,1,6,3,13,2,2,2,27/04/2019,
3315449074,10025775,1,6,1,1,4,2,1,3,15,2,2,2,13/03/2019,
3216637021,10032357,1,4,1,1,3,1,1,3,11,2,2,2,04/01/2019,
3216790519,10031890,1,3,1,1,9,1,6,3,13,2,2,2,02/05/2018,
3216680321,10033690,1,5,1,1,4,1,1,3,13,2,,,26/09/2018,
3216081839,10032401,1,6,1,1,4,1,1,3,12,2,1,1,05/03/2019,
3216071110,10032387,1,6,1,1,5,1,6,1,1,2,2,2,23/12/2017,
3318976288,10073201,1,5,1,1,4,2,1,3,8,2,2,2,04/01/2019,
3318935240,10073522,1,2,1,1,4,1,6,1,2,2,2,2,06/03/2019,
3218472267,10077183,1,6,1,1,4,2,1,3,12,2,2,2,04/01/2019,
3217889878,10053152,1,5,1,1,2,2,1,1,3,2,2,,29/12/2017,
3217919684,10052529,1,4,1,1,4,1,1,1,3,2,2,2,09/03/2019,
3217920233,10063773,1,6,1,1,3,2,1,1,1,2,2,2,21/10/2018,
3217921578,10055684,1,5,1,1,1,2,1,1,3,2,2,2,27/03/2019,
3217922104,10054569,1,3,1,1,4,2,1,3,18,1,2,2,23/12/2017,
3217923701,10055430,1,5,1,1,4,2,1,3,15,1,2,2,15/03/2019,
3217925335,10059706,1,5,1,1,8,1,1,1,1,2,2,2,12/04/2019,
3318925785,10074122,1,6,2,1,5,2,1,3,8,2,,,25/04/2019,
3318797858,10072543,1,1,1,1,5,2,6,3,39,2,2,2,04/01/2019,
3318272760,10082817,1,3,1,1,5,2,6,1,4,2,2,2,22/04/2019,
3318763186,10075772,1,5,1,1,1,2,1,1,4,2,2,2,27/10/2018,
3315937664,10000173,1,6,1,1,9,2,6,1,5,1,2,2,04/04/2019,
3315647728,10003184,1,6,1,1,5,1,1,3,12,2,2,2,29/12/2017,
3315470415,10002105,1,3,1,1,10,1,6,1,4,1,1,2,31/12/2018,
3315713758,10011957,1,6,1,1,4,1,1,3,12,2,2,2,04/01/2019,
3315565109,10019934,1,5,1,1,1,2,1,1,4,1,2,2,05/01/2019,
3315061770,10014163,1,4,1,1,9,1,2,1,4,2,1,2,02/05/2018,
3315526532,10012684,1,5,1,1,4,1,1,3,13,2,2,2,12/02/2019,
3315076311,10019603,1,6,1,1,1,2,1,1,3,2,2,2,01/02/2019,
3315959035,10017844,1,2,1,1,9,2,2,1,5,2,1,2,28/03/2019,
3315709115,10019606,1,4,1,1,1,2,1,1,1,2,2,2,16/06/2018,
3315417657,10014765,1,5,1,1,5,1,2,3,13,1,2,2,29/12/2017,
3315496194,10013115,1,5,1,1,2,1,1,3,8,2,2,2,01/06/2018,
3315808287,10012899,1,2,1,1,9,1,6,1,2,2,1,1,03/04/2019,
3216757382,10035079,1,3,1,1,2,1,1,3,8,2,2,2,15/06/2018,
3216684207,10031730,1,5,1,1,7,1,1,1,1,2,2,2,23/12/2017,
3318980444,10081711,1,5,1,1,4,2,1,1,5,2,2,2,31/03/2019,
3315782530,10005347,1,1,1,1,9,1,6,1,2,1,2,,08/03/2019,
3216430252,10033016,1,2,1,1,12,1,1,1,4,2,2,2,21/12/2018,
3216064285,10035735,1,4,1,1,9,1,2,1,4,2,1,2,02/08/2018,
3216339001,10035813,1,5,1,1,1,1,1,3,11,2,2,2,29/12/2017,
3217896044,10051449,1,3,1,1,4,2,1,1,4,2,,,07/01/2019,
3217899028,10052994,1,4,1,1,4,2,1,3,14,2,2,2,14/03/2019,
3217928765,10068155,1,4,1,2,5,2,1,1,3,1,2,2,29/03/2019,
3217936428,10063530,1,6,1,1,3,1,6,3,15,2,2,2,23/05/2018,
3217937496,10053725,1,1,1,1,5,1,1,1,3,2,1,2,23/01/2019,
3217942505,10053563,1,3,1,1,4,2,1,3,15,1,1,2,24/03/2019,
3318408840,10075057,1,5,1,1,5,2,1,1,1,2,2,2,04/01/2019,
3315537051,10018012,1,5,1,1,1,2,1,1,4,1,2,2,09/03/2019,
3315939216,10022224,1,5,1,1,4,1,1,1,4,1,2,2,03/03/2019,
3315291732,10023024,1,6,1,1,4,2,1,3,12,1,2,2,08/10/2018,
3315611266,10026340,1,4,1,1,3,1,6,1,1,2,1,2,04/04/2019,
3315090842,10028393,1,5,1,1,4,2,1,1,5,1,2,2,29/12/2017,
3315967304,10028351,1,1,1,1,9,1,6,1,5,2,1,2,02/05/2018,
3315618692,10007541,1,5,1,1,4,2,1,3,14,1,2,2,16/03/2019,
3318730363,10074694,1,6,1,1,2,1,1,3,11,2,2,2,16/10/2018,
3318984761,10075581,1,6,1,1,3,2,1,3,16,2,2,2,09/04/2019,
3315888418,10010412,1,2,1,1,9,1,6,3,13,2,1,1,02/05/2018,
3315297840,10009409,1,2,1,1,10,1,2,1,1,1,1,1,02/05/2018,
3315277399,10010384,1,3,1,1,9,1,6,1,4,2,1,1,08/10/2018,
3315531752,10006441,1,4,1,1,10,1,6,3,12,1,1,1,02/05/2018,
3315192042,10010331,1,5,1,1,5,1,1,1,5,2,2,2,31/05/2018,
3315088002,10006663,1,6,1,1,9,1,2,1,5,1,2,2,02/05/2018,
3216450995,10035860,1,5,1,1,4,1,1,1,1,2,2,2,16/04/2018,
3218593532,10074261,1,2,1,,7,1,2,1,3,2,2,,12/10/2018,
3217947412,10052654,1,5,1,1,4,1,1,3,14,2,2,2,29/12/2017,
3318688160,10073836,1,5,1,1,4,2,1,3,26,2,2,2,04/01/2019,
3216193328,10036242,1,5,1,1,4,1,1,1,4,2,2,2,13/02/2018,
3216702089,10035928,1,5,1,1,1,1,1,1,4,2,2,2,29/12/2017,
3216741395,10035513,1,4,1,1,4,1,1,1,5,2,1,2,23/12/2017,
3315874148,10011454,1,4,1,1,9,1,6,1,4,2,1,1,02/05/2018,
3216994412,10031620,1,4,1,1,2,1,2,3,13,2,2,2,10/06/2018,
3216696558,10031439,1,1,1,1,5,1,1,3,14,2,1,2,04/01/2019,
3216481760,10031797,1,4,1,1,2,1,6,1,2,2,1,2,01/04/2019,
3216494709,10030821,1,5,1,1,4,1,1,3,14,2,2,2,17/04/2019,
3216929761,10034713,1,5,1,1,4,1,1,1,1,2,2,2,24/02/2018,
3216832255,10034699,1,5,1,1,4,1,1,3,13,2,2,2,29/12/2017,
3216085357,10031931,1,3,1,1,9,1,6,1,2,2,1,2,23/04/2019,
3216652586,10034970,1,6,1,1,4,1,1,3,14,2,2,2,29/12/2017,
3216850367,10033230,1,1,1,1,9,1,6,3,11,2,1,2,08/02/2019,
3218580806,10071351,1,6,1,1,2,1,2,3,13,2,2,2,05/04/2019,
3217960059,10063778,1,6,1,1,4,2,1,1,2,2,2,2,18/04/2019,
3217961029,10080697,1,5,1,1,5,2,1,1,3,2,,,08/03/2019,
3217966757,10068915,1,6,1,1,4,2,1,3,23,2,1,1,04/01/2019,
3217967299,10079999,1,6,1,1,1,2,1,3,23,2,2,2,18/03/2019,
3315619038,10003524,1,6,1,1,2,2,1,1,4,2,,,15/10/2018,
3315266741,10005218,1,2,1,1,9,1,6,1,4,2,1,1,02/05/2018,
3315501980,10029557,1,2,1,1,5,1,6,1,4,1,2,,29/12/2017,
3216752141,10033743,1,4,1,1,9,1,2,3,12,2,1,1,02/05/2018,
3216752141,10033743,2,6,1,1,4,1,1,3,12,2,2,2,29/12/2017,
3217902855,10053610,1,4,1,1,5,2,1,3,40,2,2,2,09/02/2018,
3217904139,10056595,1,4,1,1,4,1,1,3,15,2,2,2,12/08/2018,
3315799616,10009645,1,6,1,1,3,1,1,1,4,2,2,,29/12/2017,
3315660543,10001000,1,5,1,1,1,2,1,1,4,2,,,27/04/2019,
3315367666,10002235,1,2,1,1,9,1,6,1,4,2,2,,02/05/2018,
3315785195,10001005,1,5,1,1,4,2,1,3,12,2,2,2,28/02/2019,
3315005149,10002193,1,5,1,1,4,1,1,1,2,2,2,,25/04/2019,
3315097231,10000194,1,4,1,2,1,1,2,1,1,2,,,29/12/2017,
3315881446,10000195,1,2,1,1,9,1,6,1,5,2,2,2,02/04/2019,
3216432647,10034285,1,3,1,1,10,1,6,3,14,2,1,2,25/11/2018,
3217972695,10051364,1,4,1,1,4,2,1,1,6,1,2,2,29/12/2017,
3315171737,10006701,1,1,1,1,9,1,6,1,4,1,,,02/05/2018,
3315055643,10011901,2,3,1,1,4,1,1,1,1,2,2,2,23/02/2019,
3315055643,10011901,1,2,1,,5,1,6,1,1,2,1,2,26/02/2018,
3315703867,10028425,1,6,1,1,4,1,1,1,5,2,2,,19/07/2018,
3318189926,10073957,1,5,1,1,3,1,1,1,6,2,,2,30/11/2018,
3218583383,10072416,1,6,1,1,7,1,1,3,15,2,2,2,18/04/2019,
3318347931,10072733,1,4,1,1,4,2,1,3,8,2,2,2,15/04/2019,
3318992553,10076181,1,4,1,2,5,2,1,1,6,1,2,2,30/10/2018,
3315809571,10006931,1,6,1,1,1,1,1,3,12,2,2,,01/02/2018,
3315940249,10002415,1,2,1,1,10,1,6,1,4,1,2,,11/03/2019,
3315556476,10002442,1,3,1,1,4,1,1,3,11,2,2,2,19/02/2019,
3315123445,10001016,1,6,1,1,5,2,1,1,4,2,,,29/12/2017,
3315067631,10000220,1,2,1,1,9,1,6,1,4,2,2,,28/02/2019,
3315654080,10002247,1,5,1,1,4,2,1,1,3,2,,,25/01/2019,
3315864669,10001017,1,5,1,1,4,1,1,1,1,2,2,,17/02/2019,
3315253165,10000224,1,5,1,1,4,2,1,3,13,2,2,,29/12/2017,
3315041113,10007872,1,5,1,1,8,1,1,3,13,2,2,2,08/03/2019,
3315385327,10002307,1,1,1,1,9,1,6,1,4,2,2,,25/06/2018,
3315402357,10000245,1,5,1,1,1,2,1,3,13,2,2,,16/02/2019,
3216046288,10036449,1,5,1,1,4,1,1,3,18,2,2,2,29/10/2018,
3315673786,10011635,1,2,1,1,9,1,5,3,11,1,1,2,02/05/2018,
3315121868,10015332,1,5,1,1,4,1,1,3,11,2,2,,22/03/2019,
3315947360,10029071,1,2,1,1,9,1,6,1,5,2,1,2,27/05/2018,
3315912941,10029605,1,3,1,1,4,1,2,1,4,2,1,2,22/02/2019,
3218789176,10071811,1,5,1,,4,1,2,1,4,2,2,2,25/04/2019,
3318260381,10073782,1,5,1,1,4,2,1,3,14,1,2,2,02/03/2019,
3217982613,10061507,1,5,1,1,3,2,1,3,24,2,2,2,09/01/2019,
3318253883,10075481,1,6,1,1,4,2,1,3,8,2,,,13/04/2019,
3218410808,10074422,1,6,1,1,4,2,1,3,28,2,,,18/10/2018,
3315635925,10000246,1,4,1,1,1,2,1,1,3,2,,,12/04/2019,
3315570823,10001025,1,5,1,1,1,2,1,1,1,2,2,,28/01/2018,
3315343659,10012594,1,5,1,1,4,1,1,1,4,2,2,2,04/01/2018,
3315729889,10012304,1,5,1,1,4,1,1,3,13,2,2,2,19/02/2019,
3315373344,10015334,1,5,1,1,9,1,2,1,4,2,2,,02/05/2018,
3315143106,10012916,1,2,1,1,9,1,6,1,4,2,2,,06/10/2018,
3315776647,10015156,1,5,1,1,5,1,2,1,1,2,2,,04/04/2019,
3315566596,10012768,1,2,1,1,9,1,6,3,12,2,2,2,27/07/2018,
3315957797,10015300,1,4,1,1,4,1,1,3,13,2,2,2,01/04/2019,
3315594314,10012711,1,2,1,1,9,1,6,3,12,2,2,2,14/03/2019,
3315368001,10012786,1,6,1,1,4,1,1,1,4,2,2,,06/03/2018,
3315333592,10015444,1,4,1,1,1,1,1,1,1,2,2,,05/04/2019,
3216662421,10036555,1,5,1,1,5,2,2,3,13,2,2,2,04/01/2018,
3318149324,10073652,1,1,1,1,4,2,1,3,12,2,2,2,04/01/2019,
3218651100,10073101,1,6,1,1,4,1,1,1,3,2,2,2,05/10/2018,
3217993561,10071849,1,3,1,1,4,1,6,3,8,2,1,1,06/04/2019,
3218147846,10077541,1,3,1,1,2,1,1,3,43,2,2,,02/04/2019,
3318485962,10073089,1,4,1,1,5,1,1,1,2,2,2,2,05/10/2018,
3315044918,10023122,1,4,1,1,4,1,1,1,1,2,2,,28/08/2018,
3315767769,10024610,1,2,1,1,9,1,2,1,5,2,,,05/03/2019,
3315392284,10023094,1,4,1,1,2,1,1,1,3,2,2,,25/01/2019,
3315871403,10022612,1,5,1,1,4,1,1,1,3,2,2,,27/01/2019,
3315292969,10024457,1,4,1,1,4,1,1,1,2,2,2,,08/12/2018,
3315477168,10025339,1,4,1,1,4,1,1,3,12,2,2,,07/03/2019,
3315459048,10024671,1,4,1,1,9,1,6,1,5,2,2,,17/07/2018,
3315133954,10024651,1,4,1,1,4,1,1,3,12,2,2,,11/03/2019,
3318396418,10072778,1,4,1,1,4,2,1,3,11,1,2,2,04/01/2019,
3318276299,10074254,1,5,1,1,4,2,1,1,4,1,2,2,30/03/2019,
3216068500,10035764,1,5,1,1,1,1,1,3,11,2,2,2,17/02/2018,
3318136582,10073622,1,4,1,1,4,1,1,3,14,2,2,2,08/12/2018,
3318952590,10074709,1,5,1,1,4,2,1,1,6,2,2,2,04/03/2019,
3318983723,10075034,1,6,1,1,9,1,6,3,11,2,2,2,08/04/2019,
3315064855,10029026,1,3,1,1,4,1,1,3,12,2,2,,04/01/2018,
3216184686,10031934,1,4,1,1,9,1,1,1,1,2,2,2,02/05/2018,
3216995564,10030831,1,3,1,1,4,1,1,1,2,2,2,,04/10/2018,
3216439618,10031722,1,2,1,1,5,1,6,1,4,2,2,,04/01/2019,
3216488932,10034353,1,2,1,1,9,1,6,3,12,2,2,,15/03/2019,
3216175020,10034828,1,2,1,1,5,1,6,3,13,2,2,,04/01/2018,
3216230173,10031184,1,3,1,1,10,1,6,3,12,2,2,,02/05/2018,
3216929342,10031607,1,3,1,1,4,1,1,3,13,2,2,,04/01/2018,
3216994171,10031444,1,3,1,1,4,1,1,3,13,2,2,,06/04/2019,
3216234426,10034288,1,3,1,1,9,1,6,1,4,1,2,2,19/02/2019,
3218152744,10072464,1,3,1,1,4,1,6,3,11,1,1,1,21/04/2019,
3216721581,10035614,1,6,1,1,4,1,1,1,1,2,2,2,22/02/2019,
3218349453,10075102,1,5,1,1,5,2,1,1,2,2,2,2,09/04/2019,
3218199802,10071956,1,2,1,,5,2,2,1,7,2,1,1,20/03/2019,
3318491645,10074039,1,6,1,1,4,2,1,1,4,1,2,2,04/01/2019,
3216611665,10034880,2,3,1,1,5,1,6,3,12,2,2,,09/04/2019,
3417352283,10073337,1,5,1,1,3,1,1,1,3,2,2,2,24/04/2019,
3216869266,10035634,1,1,1,1,9,1,6,1,2,1,1,2,02/05/2018,
3216038188,10035664,1,3,1,1,9,1,6,3,12,2,2,2,02/05/2018,
3315851603,10009630,1,1,1,1,9,1,2,3,13,1,2,2,02/05/2018,
3315371575,10003415,1,3,1,1,1,1,1,3,8,2,2,2,12/09/2018,
3315971435,10003633,1,5,1,1,2,2,1,3,12,2,2,2,25/03/2019,
3315031743,10003441,1,4,1,1,9,1,6,3,8,1,1,2,13/04/2019,
3315730476,10011155,1,6,1,1,2,1,1,1,4,2,2,2,25/01/2019,
3315386262,10011724,1,6,1,1,2,1,1,3,11,2,2,2,28/01/2019,
3318066875,10078572,1,3,1,1,10,1,2,1,5,2,1,1,04/04/2019,
3318314285,10074725,1,6,1,1,5,1,6,3,11,2,2,2,16/10/2018,
3318948770,10078557,1,3,1,1,10,1,6,1,5,2,1,1,13/04/2019,
3318776480,10076726,1,6,1,1,3,2,1,1,4,2,2,2,04/01/2019,
3318633319,10073555,1,6,1,1,4,1,1,3,36,2,2,2,26/03/2019,
3216738358,10035560,2,5,1,1,9,2,1,1,4,2,1,1,14/03/2019,
3318775294,10076800,1,6,1,1,4,2,1,3,13,2,2,2,04/01/2019,
3318908270,10073859,1,2,1,1,11,1,2,3,16,1,1,2,09/04/2019,
3315350453,10003721,1,3,1,1,9,1,6,3,8,1,2,2,28/10/2018,
3315956401,10009998,1,3,1,1,8,1,6,3,8,2,2,2,03/04/2019,
3315440972,10005199,1,5,1,1,9,2,1,3,12,2,1,2,11/02/2019,
3315013648,10013932,1,1,1,1,9,1,6,1,1,2,,,04/04/2019,
3315913103,10013442,1,2,1,1,9,2,6,3,12,2,2,2,02/05/2018,
3315411285,10029119,1,5,1,1,10,1,6,1,4,2,1,2,02/05/2018,
3216123930,10033583,1,5,1,1,4,1,1,1,4,2,2,2,04/01/2018,
3216204243,10031728,1,6,1,1,4,1,1,1,1,2,2,2,15/10/2018,
3216394995,10034432,1,4,1,1,3,1,1,1,4,2,,,12/04/2019,
3216922849,10032173,1,5,1,1,4,1,1,1,4,2,2,2,03/11/2018,
3216786689,10030825,1,3,1,1,9,1,2,1,5,2,1,2,02/05/2018,
3216120079,10032103,1,6,1,1,4,2,1,3,12,2,2,2,28/12/2018,
3318040748,10074705,1,6,1,1,1,2,1,1,6,2,2,2,10/03/2019,
3315137636,10008623,1,3,1,1,9,2,6,3,13,2,1,2,05/03/2019,
3315606075,10008051,1,6,1,1,1,2,1,3,14,2,2,2,26/02/2019,
3315959923,10011467,1,3,1,1,5,2,2,3,13,2,1,2,11/04/2019,
3315153976,10005375,1,2,1,1,5,1,6,3,14,2,2,2,04/01/2018,
3217804210,10055301,1,5,1,1,4,1,1,1,5,2,2,1,10/11/2018,
3218187087,10072044,1,2,1,1,5,2,1,3,8,2,2,2,21/04/2019,
3218169712,10080792,1,4,1,1,5,2,1,3,33,1,2,2,16/03/2019,
3218439668,10074689,1,5,1,1,4,1,1,3,8,2,,,16/10/2018,
3218951887,10072007,1,4,1,1,4,2,1,1,3,2,2,2,04/01/2019,
3218801553,10081843,1,5,1,1,1,1,1,1,6,2,2,2,03/04/2019,
3218104709,10082231,1,5,1,1,4,2,1,1,6,1,2,2,25/04/2019,
3216634764,10035656,1,3,1,1,9,1,6,1,1,2,2,2,09/04/2019,
3217747826,10067872,1,1,1,1,9,1,6,1,1,1,1,2,18/02/2019,
3217714027,10056064,1,6,1,2,1,2,1,1,3,2,2,2,14/06/2018,
3217716349,10072472,1,2,1,1,3,1,6,1,5,2,2,2,04/01/2019,
3217717686,10053085,1,6,1,1,4,2,1,1,2,2,,2,03/05/2018,
3217718934,10059313,1,5,1,1,2,2,1,1,5,2,2,2,09/03/2019,
3315105097,10008145,1,6,1,1,4,2,1,1,5,2,2,2,10/12/2018,
3315659066,10010593,1,4,1,1,9,2,6,1,1,2,1,2,02/05/2018,
3315190009,10009416,1,4,1,1,9,1,6,3,14,2,1,2,05/03/2019,
3315027286,10005999,1,2,1,1,9,1,6,1,4,1,1,2,30/05/2018,
3315771880,10005232,1,5,1,1,4,2,1,3,14,2,2,2,21/12/2018,
3315977657,10005702,1,2,1,1,9,1,6,1,2,1,1,2,02/05/2018,
3315228679,10009979,1,2,1,1,5,1,6,1,5,2,,,29/05/2018,
3315535483,10010336,1,6,1,1,3,1,1,1,2,2,2,2,09/04/2019,
3315517690,10009330,1,5,1,1,4,1,1,3,14,1,2,2,09/02/2018,
3315137457,10006556,1,5,1,1,4,2,1,3,13,1,2,2,01/04/2018,
3315749772,10010487,1,5,1,1,4,1,1,1,4,2,2,2,24/09/2018,
3315802029,10012330,1,4,1,1,9,2,6,1,2,2,1,2,02/05/2018,
3217447987,10077053,1,2,1,1,5,1,1,1,5,2,1,2,27/02/2019,
3217450291,10071228,1,6,1,1,5,1,1,3,14,2,1,1,24/04/2019,
3217452469,10062990,1,5,1,1,4,2,1,1,2,2,2,2,19/01/2019,
3217453537,10054131,1,4,1,1,4,2,1,1,4,2,2,2,11/02/2019,
3217499691,10070368,1,5,1,1,4,2,1,1,6,1,2,2,04/01/2019,
3219784047,10081910,1,6,1,1,4,1,1,3,13,2,2,2,04/04/2019,
3217755196,10060142,1,3,1,1,5,1,6,1,3,2,2,2,02/02/2019,
3217761269,10053320,1,5,1,1,4,2,1,1,6,2,2,2,16/03/2019,
3219550045,10081860,1,6,1,1,4,2,1,1,4,2,2,2,03/04/2019,
3315598464,10003893,1,4,1,1,9,1,2,1,4,1,1,2,02/05/2018,
3315365869,10004147,1,4,1,1,12,1,6,1,1,1,1,2,04/01/2019,
3315996199,10015155,1,6,1,1,4,2,1,1,5,1,2,2,15/03/2019,
3318594300,10073946,1,5,1,1,1,2,1,3,28,2,2,2,09/10/2018,
3318105241,10074807,1,5,1,1,4,1,1,1,5,2,2,2,17/10/2018,
3318005998,10073568,1,5,1,1,2,1,1,3,39,2,2,2,24/04/2019,
3318140195,10074856,1,5,1,1,4,1,1,1,5,2,2,2,06/12/2018,
3217761449,10055067,1,5,1,1,7,2,1,3,11,2,2,2,23/12/2017,
3217763700,10067913,1,4,1,1,4,2,1,1,2,2,2,2,02/08/2018,
3216078454,10035457,1,2,1,1,7,1,6,1,7,1,1,1,26/02/2019,
3216078454,10035457,3,5,1,1,4,2,2,1,1,2,2,2,26/02/2019,
3216078454,10035457,2,5,1,1,4,1,6,1,1,2,2,2,26/02/2019,
3315118879,10022941,1,6,1,2,4,2,1,1,5,1,2,2,25/01/2019,
3315496693,10022982,1,6,1,1,1,1,1,1,5,1,2,2,08/03/2018,
3315284616,10024466,1,5,1,1,8,1,1,3,12,1,2,2,09/04/2019,
3315318944,10024299,1,5,1,1,5,1,1,3,13,1,2,2,11/02/2019,
3315658065,10024297,1,5,1,1,4,2,1,3,12,1,2,2,09/04/2019,
3315850292,10024891,1,3,1,1,9,1,6,1,1,2,1,2,02/05/2018,
3315509286,10025765,1,5,1,1,4,1,1,3,13,2,2,2,04/01/2019,
3315486885,10029593,1,2,1,1,9,1,6,1,2,1,1,2,02/05/2018,
3315763076,10029491,1,6,1,1,4,1,1,1,1,2,2,2,09/04/2019,
3318407614,10074262,1,5,1,1,4,2,1,1,4,1,2,2,01/03/2019,
3315297478,10013502,1,3,1,1,9,2,6,1,1,1,1,2,02/05/2018,
3315906438,10013483,1,6,1,1,5,1,1,1,5,1,2,2,05/04/2019,
3315234830,10013501,1,6,1,1,4,1,1,1,2,1,2,2,01/02/2019,
3315870617,10014079,1,5,1,1,4,1,1,1,4,1,2,2,06/04/2019,
3219494814,10082515,1,6,1,1,4,1,1,1,2,2,2,2,18/04/2019,
3318081117,10076734,1,2,1,1,1,1,6,1,3,2,2,2,03/04/2019,
3117651241,10069154,1,2,1,1,5,2,6,3,40,2,2,2,06/03/2019,
3315081184,10034898,1,2,1,1,9,1,6,3,13,2,1,2,02/05/2018,
3315018940,10029603,1,4,1,1,9,1,6,1,5,2,1,1,02/05/2018,
3315382215,10029641,1,1,1,1,12,2,6,1,4,2,1,1,02/05/2018,
3216339234,10034105,1,6,1,1,4,1,1,1,4,2,2,2,04/01/2018,
3216768977,10034146,1,4,1,1,4,1,1,1,3,2,2,2,28/01/2019,
3219145410,10081955,1,6,1,1,4,1,1,1,1,2,2,2,19/04/2019,
3217770790,10064978,1,1,1,1,,2,1,1,6,2,,,22/03/2019,
3217770937,10070209,1,5,1,1,3,2,1,3,21,2,2,2,10/04/2019,
3217774755,10054851,1,5,1,1,5,2,2,3,13,2,2,2,02/05/2018,
3217775319,10058793,1,5,1,1,5,1,1,3,8,2,2,2,04/02/2019,
3315919907,10015497,1,2,1,1,7,1,2,1,5,1,1,2,20/02/2019,
3315795865,10018817,1,4,1,1,4,1,1,1,3,1,2,2,24/01/2019,
3219230673,10081980,1,6,1,1,4,1,1,3,15,2,2,2,05/04/2019,
3117547374,10054987,1,4,1,1,9,2,6,3,23,2,2,2,26/05/2018,
3117548536,10066552,1,5,1,1,2,2,2,1,2,2,1,1,07/07/2018,
3117548536,10066552,2,5,1,1,5,2,2,1,2,2,1,1,05/09/2018,
3117550535,10068686,1,3,1,1,9,1,6,3,13,2,1,1,27/03/2019,
3217775440,10067842,1,5,1,1,4,2,1,1,2,2,2,2,30/10/2018,
3217777236,10068710,1,5,1,1,5,2,1,3,24,2,2,2,22/02/2019,
3217777928,10058898,1,4,1,1,5,1,1,1,4,2,2,2,20/03/2019,
3216384180,10035528,1,6,1,1,4,1,1,3,13,2,2,2,04/01/2019,
3315998262,10006952,1,6,1,1,4,2,1,3,14,2,2,2,01/01/2019,
3315014978,10007817,1,2,1,1,9,1,6,1,4,2,1,2,23/04/2019,
3315887658,10010522,1,6,1,1,4,1,1,3,11,2,2,2,15/03/2019,
3315177051,10013802,1,2,1,1,10,2,1,1,1,1,1,2,02/05/2018,
3318491917,10073569,1,4,1,1,1,1,1,1,2,2,2,2,27/04/2019,
3217418995,10056856,1,5,1,1,4,1,1,1,4,2,2,2,07/06/2018,
3217454928,10055224,1,5,1,1,5,2,1,1,6,1,2,2,03/03/2018,
3218722019,10073960,1,3,1,1,5,1,6,1,4,2,1,1,05/01/2019,
3218744863,10075204,1,3,1,1,9,2,6,1,4,2,2,2,02/04/2019,
3318115477,10073673,1,2,1,1,11,1,1,3,12,2,1,1,09/10/2018,
3117554454,10054370,1,4,1,1,5,2,1,3,18,2,2,2,04/01/2018,
3117556992,10070280,1,3,1,1,9,1,6,3,12,2,1,2,07/09/2018,
3315423035,10014409,1,6,1,1,4,1,1,1,5,1,2,2,23/09/2018,
3315655880,10022645,1,4,1,1,5,1,6,1,1,1,1,2,26/04/2019,
3315950354,10023955,1,6,1,1,4,2,1,1,2,1,2,2,23/04/2019,
3217505744,10072305,1,4,1,1,4,2,1,1,6,2,2,2,04/01/2019,
3315262155,10015225,1,6,1,1,4,2,1,3,36,2,2,2,04/01/2018,
3315256344,10026429,1,4,1,1,9,1,2,1,1,2,1,2,02/05/2018,
3315805446,10026435,1,1,1,1,4,1,6,3,13,2,2,2,01/03/2018,
3315658682,10024906,1,2,1,1,4,1,1,1,5,2,2,2,12/04/2019,
3315690330,10024709,1,5,1,1,1,2,1,1,1,1,2,2,04/01/2018,
3315176399,10024934,1,1,1,1,5,1,2,1,3,2,1,2,24/01/2019,
3315661230,10024941,1,5,1,1,4,1,1,1,5,2,2,2,04/01/2019,
3318461923,10076421,1,5,1,1,2,1,1,1,4,2,2,2,27/04/2019,
3315749197,10015685,1,1,1,1,5,1,2,1,2,1,1,2,01/04/2019,
3315456739,10014718,1,3,1,1,9,1,6,1,1,1,1,2,02/05/2018,
3315838013,10015817,1,4,1,1,9,1,6,3,13,1,2,2,09/02/2019,
3315900840,10015478,1,6,1,1,4,2,1,1,4,1,2,2,27/12/2018,
3218159383,10076716,1,4,1,1,4,2,1,3,21,2,2,2,23/03/2019,
3218573808,10074451,1,3,1,1,9,2,2,3,36,2,2,2,26/03/2019,
3217431301,10060096,1,3,1,1,4,2,1,1,4,2,2,2,25/03/2018,
3217458202,10057353,1,5,1,1,5,2,1,3,28,2,2,2,16/02/2019,
3217461794,10053818,1,3,1,1,4,2,6,1,2,2,2,2,11/09/2018,
3318832018,10075560,1,6,1,1,4,2,1,3,26,1,2,2,08/03/2019,
3315936624,10020186,1,1,1,1,3,1,6,1,5,2,1,2,27/10/2018,
3315725567,10022100,1,4,1,1,5,1,6,1,3,2,2,2,04/01/2019,
3318942496,10074180,1,6,1,1,4,2,1,1,6,2,2,2,16/10/2018,
3217435990,10081184,1,2,1,1,3,1,6,3,8,2,2,2,15/03/2019,
